flight_id,date,origin,destination,airline,dep_time,arr_time,duration_hrs,price_usd,flight_code,day_of_week,month,date_dt
28356,2025-06-29,ITM,FRA,Korean Air,13:00,03:00,14.3,928,KO528,Sunday,6,2025-06-29
28828,2025-06-30,ITM,FRA,Korean Air,14:30,02:30,12.1,1079,KO597,Monday,6,2025-06-30
29306,2025-07-01,ITM,FRA,Japan Airlines,21:15,09:15,12.7,975,JA355,Tuesday,7,2025-07-01
322,2025-05-01,ITM,AMS,LATAM,06:45,20:45,14.5,732,LA685,Thursday,5,2025-05-01
788,2025-05-02,ITM,AMS,ANA,20:15,11:15,15.0,947,AN406,Friday,5,2025-05-02
1262,2025-05-03,ITM,AMS,Air France,06:45,18:45,12.2,668,AI416,Saturday,5,2025-05-03
1733,2025-05-04,ITM,AMS,Japan Airlines,09:15,21:15,12.7,1041,JA962,Sunday,5,2025-05-04
2206,2025-05-05,ITM,AMS,Air France,13:30,04:30,15.4,665,AI459,Monday,5,2025-05-05
2682,2025-05-06,ITM,AMS,United,07:30,21:30,14.3,827,UN543,Tuesday,5,2025-05-06
3155,2025-05-07,ITM,AMS,LATAM,15:45,05:45,14.1,662,LA196,Wednesday,5,2025-05-07
3634,2025-05-08,ITM,AMS,Lufthansa,14:00,02:00,12.1,728,LU784,Thursday,5,2025-05-08
4115,2025-05-09,ITM,AMS,United,21:00,10:00,13.2,828,UN312,Friday,5,2025-05-09
4594,2025-05-10,ITM,AMS,Delta,20:15,09:15,13.4,860,DE268,Saturday,5,2025-05-10
5067,2025-05-11,ITM,AMS,ANA,14:45,02:45,12.4,956,AN949,Sunday,5,2025-05-11
5541,2025-05-12,ITM,AMS,Qantas,20:30,11:30,15.8,804,QA786,Monday,5,2025-05-12
6019,2025-05-13,ITM,AMS,Japan Airlines,09:45,23:45,14.2,802,JA828,Tuesday,5,2025-05-13
6475,2025-05-14,ITM,AMS,Singapore Airlines,06:00,18:00,12.8,771,SI971,Wednesday,5,2025-05-14
6959,2025-05-15,ITM,AMS,Lufthansa,16:45,04:45,12.2,754,LU410,Thursday,5,2025-05-15
7427,2025-05-16,ITM,AMS,Korean Air,17:15,08:15,15.5,945,KO329,Friday,5,2025-05-16
7903,2025-05-17,ITM,AMS,Qantas,17:45,07:45,14.6,896,QA534,Saturday,5,2025-05-17
8384,2025-05-18,ITM,AMS,Delta,18:45,06:45,12.9,876,DE217,Sunday,5,2025-05-18
8858,2025-05-19,ITM,AMS,Delta,22:45,13:45,15.9,740,DE835,Monday,5,2025-05-19
9331,2025-05-20,ITM,AMS,LATAM,13:30,02:30,13.6,736,LA988,Tuesday,5,2025-05-20
9806,2025-05-21,ITM,AMS,Air France,14:45,03:45,13.9,826,AI957,Wednesday,5,2025-05-21
10272,2025-05-22,ITM,AMS,United,07:00,21:00,14.0,698,UN710,Thursday,5,2025-05-22
10745,2025-05-23,ITM,AMS,Air France,13:45,03:45,14.3,777,AI290,Friday,5,2025-05-23
11223,2025-05-24,ITM,AMS,KLM,08:00,21:00,13.5,868,KL225,Saturday,5,2025-05-24
11705,2025-05-25,ITM,AMS,Delta,14:30,05:30,15.3,845,DE330,Sunday,5,2025-05-25
12186,2025-05-26,ITM,AMS,LATAM,09:00,00:00,15.3,745,LA479,Monday,5,2025-05-26
12675,2025-05-27,ITM,AMS,LATAM,17:30,05:30,12.4,803,LA186,Tuesday,5,2025-05-27
13151,2025-05-28,ITM,AMS,ANA,17:30,07:30,14.9,791,AN910,Wednesday,5,2025-05-28
13634,2025-05-29,ITM,AMS,Lufthansa,16:45,07:45,15.6,671,LU241,Thursday,5,2025-05-29
14109,2025-05-30,ITM,AMS,ANA,06:15,18:15,12.7,797,AN866,Friday,5,2025-05-30
14580,2025-05-31,ITM,AMS,Qantas,13:30,02:30,13.0,1038,QA622,Saturday,5,2025-05-31
15063,2025-06-01,ITM,AMS,KLM,09:15,23:15,14.6,889,KL893,Sunday,6,2025-06-01
15537,2025-06-02,ITM,AMS,Korean Air,17:00,05:00,12.1,1076,KO784,Monday,6,2025-06-02
16009,2025-06-03,ITM,AMS,Japan Airlines,09:15,00:15,15.3,1001,JA393,Tuesday,6,2025-06-03
16484,2025-06-04,ITM,AMS,KLM,14:30,04:30,14.3,911,KL218,Wednesday,6,2025-06-04
16959,2025-06-05,ITM,AMS,Delta,19:45,09:45,14.1,790,DE218,Thursday,6,2025-06-05
17438,2025-06-06,ITM,AMS,United,21:00,09:00,12.8,768,UN892,Friday,6,2025-06-06
17913,2025-06-07,ITM,AMS,Delta,21:15,09:15,12.9,890,DE723,Saturday,6,2025-06-07
18394,2025-06-08,ITM,AMS,United,16:00,04:00,12.3,916,UN404,Sunday,6,2025-06-08
18869,2025-06-09,ITM,AMS,United,11:00,01:00,14.8,909,UN321,Monday,6,2025-06-09
19338,2025-06-10,ITM,AMS,Singapore Airlines,17:30,05:30,12.9,1072,SI406,Tuesday,6,2025-06-10
19826,2025-06-11,ITM,AMS,Korean Air,15:00,03:00,12.6,892,KO201,Wednesday,6,2025-06-11
20298,2025-06-12,ITM,AMS,Air Canada,10:15,22:15,12.2,889,AI306,Thursday,6,2025-06-12
20772,2025-06-13,ITM,AMS,Japan Airlines,16:15,04:15,12.5,962,JA907,Friday,6,2025-06-13
21245,2025-06-14,ITM,AMS,Delta,15:30,03:30,12.6,1076,DE350,Saturday,6,2025-06-14
21710,2025-06-15,ITM,AMS,Qantas,13:30,02:30,13.0,1236,QA400,Sunday,6,2025-06-15
22165,2025-06-16,ITM,AMS,LATAM,16:15,05:15,13.3,891,LA653,Monday,6,2025-06-16
22657,2025-06-17,ITM,AMS,Lufthansa,09:15,21:15,12.0,900,LU154,Tuesday,6,2025-06-17
23137,2025-06-18,ITM,AMS,KLM,07:45,19:45,12.3,906,KL814,Wednesday,6,2025-06-18
23612,2025-06-19,ITM,AMS,Korean Air,12:15,02:15,14.3,1029,KO463,Thursday,6,2025-06-19
24099,2025-06-20,ITM,AMS,American,06:15,19:15,13.2,912,AM909,Friday,6,2025-06-20
24592,2025-06-21,ITM,AMS,Lufthansa,17:15,08:15,15.5,934,LU874,Saturday,6,2025-06-21
25081,2025-06-22,ITM,AMS,Delta,22:30,10:30,12.4,1049,DE261,Sunday,6,2025-06-22
25540,2025-06-23,ITM,AMS,Qantas,18:30,08:30,14.3,945,QA616,Monday,6,2025-06-23
26011,2025-06-24,ITM,AMS,Lufthansa,16:00,07:00,15.4,805,LU832,Tuesday,6,2025-06-24
26489,2025-06-25,ITM,AMS,Korean Air,19:15,08:15,13.6,1002,KO476,Wednesday,6,2025-06-25
26954,2025-06-26,ITM,AMS,Lufthansa,06:15,21:15,15.4,852,LU440,Thursday,6,2025-06-26
27426,2025-06-27,ITM,AMS,Air Canada,14:00,05:00,15.1,914,AI724,Friday,6,2025-06-27
27887,2025-06-28,ITM,AMS,Qantas,14:45,05:45,15.9,1116,QA250,Saturday,6,2025-06-28
28357,2025-06-29,ITM,AMS,LATAM,17:45,06:45,13.8,877,LA308,Sunday,6,2025-06-29
28829,2025-06-30,ITM,AMS,Japan Airlines,07:00,19:00,12.9,1030,JA825,Monday,6,2025-06-30
29308,2025-07-01,ITM,AMS,Air France,22:30,12:30,14.4,922,AI788,Tuesday,7,2025-07-01
323,2025-05-01,ITM,HND,Korean Air,15:45,16:45,1.3,130,KO254,Thursday,5,2025-05-01
790,2025-05-02,ITM,HND,American,19:15,20:15,1.8,120,AM316,Friday,5,2025-05-02
1263,2025-05-03,ITM,HND,Qantas,19:30,22:30,3.4,137,QA285,Saturday,5,2025-05-03
1734,2025-05-04,ITM,HND,Delta,22:15,01:15,3.2,120,DE408,Sunday,5,2025-05-04
2207,2025-05-05,ITM,HND,United,12:30,14:30,2.7,122,UN286,Monday,5,2025-05-05
2684,2025-05-06,ITM,HND,Qantas,22:00,01:00,3.2,126,QA742,Tuesday,5,2025-05-06
3156,2025-05-07,ITM,HND,Korean Air,05:00,07:00,2.5,119,KO160,Wednesday,5,2025-05-07
3635,2025-05-08,ITM,HND,Air France,13:45,16:45,3.0,128,AI104,Thursday,5,2025-05-08
4117,2025-05-09,ITM,HND,LATAM,17:30,20:30,3.1,120,LA192,Friday,5,2025-05-09
4595,2025-05-10,ITM,HND,Delta,20:15,22:15,2.7,136,DE917,Saturday,5,2025-05-10
5069,2025-05-11,ITM,HND,United,16:00,19:00,3.4,129,UN522,Sunday,5,2025-05-11
5542,2025-05-12,ITM,HND,KLM,17:00,18:00,1.6,109,KL803,Monday,5,2025-05-12
6020,2025-05-13,ITM,HND,Air Canada,12:30,13:30,1.2,125,AI122,Tuesday,5,2025-05-13
6476,2025-05-14,ITM,HND,KLM,06:45,07:45,1.5,117,KL507,Wednesday,5,2025-05-14
6961,2025-05-15,ITM,HND,Singapore Airlines,19:15,20:15,1.7,123,SI250,Thursday,5,2025-05-15
7429,2025-05-16,ITM,HND,Korean Air,07:00,08:00,1.9,116,KO789,Friday,5,2025-05-16
7904,2025-05-17,ITM,HND,LATAM,16:45,18:45,2.8,109,LA992,Saturday,5,2025-05-17
8385,2025-05-18,ITM,HND,ANA,08:45,10:45,2.4,153,AN897,Sunday,5,2025-05-18
8859,2025-05-19,ITM,HND,Korean Air,16:15,18:15,2.2,122,KO821,Monday,5,2025-05-19
9332,2025-05-20,ITM,HND,Singapore Airlines,05:00,07:00,2.8,124,SI604,Tuesday,5,2025-05-20
9807,2025-05-21,ITM,HND,Air Canada,12:30,14:30,2.5,112,AI328,Wednesday,5,2025-05-21
10273,2025-05-22,ITM,HND,Air France,22:30,00:30,2.3,112,AI277,Thursday,5,2025-05-22
10746,2025-05-23,ITM,HND,KLM,19:15,21:15,2.7,112,KL407,Friday,5,2025-05-23
11225,2025-05-24,ITM,HND,Lufthansa,08:30,10:30,2.7,131,LU869,Saturday,5,2025-05-24
11707,2025-05-25,ITM,HND,KLM,15:45,18:45,3.2,134,KL964,Sunday,5,2025-05-25
12188,2025-05-26,ITM,HND,Lufthansa,13:30,14:30,1.3,118,LU115,Monday,5,2025-05-26
12676,2025-05-27,ITM,HND,Lufthansa,13:45,14:45,1.9,111,LU905,Tuesday,5,2025-05-27
13152,2025-05-28,ITM,HND,KLM,22:45,00:45,2.2,107,KL960,Wednesday,5,2025-05-28
13635,2025-05-29,ITM,HND,Korean Air,09:45,10:45,1.5,136,KO139,Thursday,5,2025-05-29
14110,2025-05-30,ITM,HND,Lufthansa,05:15,06:15,1.4,103,LU945,Friday,5,2025-05-30
14582,2025-05-31,ITM,HND,United,07:15,08:15,1.0,154,UN377,Saturday,5,2025-05-31
15065,2025-06-01,ITM,HND,Qantas,12:15,14:15,2.9,182,QA948,Sunday,6,2025-06-01
15538,2025-06-02,ITM,HND,Air France,19:45,22:45,3.5,121,AI539,Monday,6,2025-06-02
16010,2025-06-03,ITM,HND,Qantas,09:15,10:15,1.6,134,QA350,Tuesday,6,2025-06-03
16485,2025-06-04,ITM,HND,Lufthansa,19:00,22:00,3.1,112,LU364,Wednesday,6,2025-06-04
16960,2025-06-05,ITM,HND,Singapore Airlines,22:30,00:30,2.2,162,SI783,Thursday,6,2025-06-05
17439,2025-06-06,ITM,HND,Korean Air,08:30,10:30,2.8,156,KO407,Friday,6,2025-06-06
17914,2025-06-07,ITM,HND,United,08:15,11:15,3.5,141,UN484,Saturday,6,2025-06-07
18395,2025-06-08,ITM,HND,Qantas,07:30,08:30,1.7,181,QA157,Sunday,6,2025-06-08
18870,2025-06-09,ITM,HND,Singapore Airlines,14:45,17:45,3.4,150,SI373,Monday,6,2025-06-09
19339,2025-06-10,ITM,HND,Japan Airlines,19:15,20:15,1.7,145,JA816,Tuesday,6,2025-06-10
19828,2025-06-11,ITM,HND,American,08:45,10:45,2.9,138,AM231,Wednesday,6,2025-06-11
20299,2025-06-12,ITM,HND,Singapore Airlines,06:00,08:00,2.8,142,SI204,Thursday,6,2025-06-12
20773,2025-06-13,ITM,HND,United,11:15,14:15,3.3,132,UN501,Friday,6,2025-06-13
21246,2025-06-14,ITM,HND,ANA,20:15,22:15,2.2,161,AN431,Saturday,6,2025-06-14
21712,2025-06-15,ITM,HND,American,07:00,08:00,1.1,126,AM427,Sunday,6,2025-06-15
22167,2025-06-16,ITM,HND,Air France,15:45,17:45,2.1,122,AI137,Monday,6,2025-06-16
22659,2025-06-17,ITM,HND,United,22:45,23:45,1.1,133,UN467,Tuesday,6,2025-06-17
23138,2025-06-18,ITM,HND,Qantas,15:45,16:45,1.3,135,QA553,Wednesday,6,2025-06-18
23614,2025-06-19,ITM,HND,KLM,05:15,07:15,2.5,119,KL409,Thursday,6,2025-06-19
24100,2025-06-20,ITM,HND,Air Canada,15:00,16:00,1.3,141,AI515,Friday,6,2025-06-20
24593,2025-06-21,ITM,HND,LATAM,22:00,00:00,2.9,136,LA270,Saturday,6,2025-06-21
25082,2025-06-22,ITM,HND,KLM,05:45,08:45,3.0,139,KL147,Sunday,6,2025-06-22
25541,2025-06-23,ITM,HND,Lufthansa,18:00,19:00,1.9,142,LU902,Monday,6,2025-06-23
26012,2025-06-24,ITM,HND,ANA,19:45,22:45,3.1,154,AN173,Tuesday,6,2025-06-24
26490,2025-06-25,ITM,HND,United,16:30,18:30,2.9,139,UN425,Wednesday,6,2025-06-25
26955,2025-06-26,ITM,HND,ANA,11:15,14:15,3.2,159,AN237,Thursday,6,2025-06-26
27427,2025-06-27,ITM,HND,Delta,05:15,06:15,1.3,130,DE234,Friday,6,2025-06-27
27888,2025-06-28,ITM,HND,Japan Airlines,16:30,18:30,2.5,164,JA940,Saturday,6,2025-06-28
28358,2025-06-29,ITM,HND,KLM,19:15,21:15,2.0,148,KL917,Sunday,6,2025-06-29
28830,2025-06-30,ITM,HND,American,17:30,18:30,1.5,145,AM862,Monday,6,2025-06-30
29309,2025-07-01,ITM,HND,LATAM,11:15,12:15,1.2,150,LA667,Tuesday,7,2025-07-01
324,2025-05-01,ITM,ICN,LATAM,19:00,20:00,1.8,122,LA957,Thursday,5,2025-05-01
791,2025-05-02,ITM,ICN,Japan Airlines,09:00,12:00,3.3,123,JA180,Friday,5,2025-05-02
1265,2025-05-03,ITM,ICN,ANA,13:00,14:00,1.6,156,AN609,Saturday,5,2025-05-03
1735,2025-05-04,ITM,ICN,Japan Airlines,09:45,10:45,1.2,136,JA122,Sunday,5,2025-05-04
2209,2025-05-05,ITM,ICN,Singapore Airlines,20:30,23:30,3.3,113,SI203,Monday,5,2025-05-05
2686,2025-05-06,ITM,ICN,ANA,11:30,14:30,3.3,139,AN255,Tuesday,5,2025-05-06
3157,2025-05-07,ITM,ICN,United,08:15,10:15,2.8,132,UN641,Wednesday,5,2025-05-07
3636,2025-05-08,ITM,ICN,ANA,06:15,08:15,2.7,109,AN344,Thursday,5,2025-05-08
4118,2025-05-09,ITM,ICN,Korean Air,18:00,21:00,3.1,137,KO113,Friday,5,2025-05-09
4596,2025-05-10,ITM,ICN,ANA,10:15,13:15,3.4,148,AN767,Saturday,5,2025-05-10
5070,2025-05-11,ITM,ICN,Korean Air,08:30,11:30,3.1,134,KO679,Sunday,5,2025-05-11
5543,2025-05-12,ITM,ICN,Air Canada,10:15,11:15,1.9,118,AI810,Monday,5,2025-05-12
6021,2025-05-13,ITM,ICN,Qantas,11:30,13:30,2.2,121,QA998,Tuesday,5,2025-05-13
6477,2025-05-14,ITM,ICN,Lufthansa,21:15,23:15,2.0,97,LU862,Wednesday,5,2025-05-14
6963,2025-05-15,ITM,ICN,KLM,16:45,19:45,3.3,114,KL876,Thursday,5,2025-05-15
7431,2025-05-16,ITM,ICN,LATAM,19:30,22:30,3.2,120,LA302,Friday,5,2025-05-16
7905,2025-05-17,ITM,ICN,Qantas,15:45,18:45,3.2,135,QA859,Saturday,5,2025-05-17
8387,2025-05-18,ITM,ICN,Qantas,06:30,07:30,1.3,143,QA400,Sunday,5,2025-05-18
8860,2025-05-19,ITM,ICN,ANA,15:30,16:30,1.6,123,AN431,Monday,5,2025-05-19
9333,2025-05-20,ITM,ICN,Lufthansa,10:00,13:00,3.4,116,LU375,Tuesday,5,2025-05-20
9808,2025-05-21,ITM,ICN,Japan Airlines,20:15,23:15,3.3,129,JA877,Wednesday,5,2025-05-21
10274,2025-05-22,ITM,ICN,Delta,10:15,11:15,1.6,128,DE488,Thursday,5,2025-05-22
10747,2025-05-23,ITM,ICN,Korean Air,09:45,10:45,1.9,144,KO521,Friday,5,2025-05-23
11226,2025-05-24,ITM,ICN,Delta,11:30,13:30,2.3,152,DE136,Saturday,5,2025-05-24
11709,2025-05-25,ITM,ICN,Qantas,20:00,23:00,3.4,146,QA195,Sunday,5,2025-05-25
12190,2025-05-26,ITM,ICN,KLM,05:45,07:45,2.0,110,KL506,Monday,5,2025-05-26
12677,2025-05-27,ITM,ICN,Qantas,17:30,18:30,1.4,148,QA909,Tuesday,5,2025-05-27
13153,2025-05-28,ITM,ICN,Singapore Airlines,19:30,22:30,3.0,135,SI575,Wednesday,5,2025-05-28
13636,2025-05-29,ITM,ICN,LATAM,09:15,11:15,2.1,123,LA817,Thursday,5,2025-05-29
14112,2025-05-30,ITM,ICN,American,05:45,06:45,1.1,128,AM579,Friday,5,2025-05-30
14584,2025-05-31,ITM,ICN,American,06:30,07:30,1.0,117,AM589,Saturday,5,2025-05-31
15066,2025-06-01,ITM,ICN,Japan Airlines,17:00,18:00,1.6,172,JA816,Sunday,6,2025-06-01
15539,2025-06-02,ITM,ICN,Japan Airlines,05:15,06:15,1.9,146,JA997,Monday,6,2025-06-02
16012,2025-06-03,ITM,ICN,American,06:15,07:15,1.7,112,AM239,Tuesday,6,2025-06-03
16487,2025-06-04,ITM,ICN,United,07:00,09:00,2.6,144,UN338,Wednesday,6,2025-06-04
16961,2025-06-05,ITM,ICN,United,11:30,13:30,2.9,132,UN103,Thursday,6,2025-06-05
17440,2025-06-06,ITM,ICN,Qantas,14:45,17:45,3.3,139,QA950,Friday,6,2025-06-06
17916,2025-06-07,ITM,ICN,Delta,15:00,17:00,2.2,147,DE784,Saturday,6,2025-06-07
18397,2025-06-08,ITM,ICN,Lufthansa,20:30,21:30,1.1,144,LU874,Sunday,6,2025-06-08
18872,2025-06-09,ITM,ICN,Singapore Airlines,10:00,12:00,2.8,162,SI969,Monday,6,2025-06-09
19340,2025-06-10,ITM,ICN,Japan Airlines,07:00,08:00,1.5,145,JA767,Tuesday,6,2025-06-10
19829,2025-06-11,ITM,ICN,American,18:30,21:30,3.1,124,AM261,Wednesday,6,2025-06-11
20300,2025-06-12,ITM,ICN,Singapore Airlines,06:15,09:15,3.1,133,SI633,Thursday,6,2025-06-12
20774,2025-06-13,ITM,ICN,Singapore Airlines,19:15,20:15,1.2,164,SI995,Friday,6,2025-06-13
21247,2025-06-14,ITM,ICN,Air France,16:00,18:00,2.1,149,AI335,Saturday,6,2025-06-14
21713,2025-06-15,ITM,ICN,Singapore Airlines,17:45,19:45,2.0,162,SI896,Sunday,6,2025-06-15
22168,2025-06-16,ITM,ICN,ANA,19:15,20:15,1.7,159,AN494,Monday,6,2025-06-16
22660,2025-06-17,ITM,ICN,Korean Air,20:45,21:45,1.4,149,KO159,Tuesday,6,2025-06-17
23139,2025-06-18,ITM,ICN,Qantas,13:00,14:00,1.6,153,QA860,Wednesday,6,2025-06-18
23615,2025-06-19,ITM,ICN,Air Canada,08:30,11:30,3.2,134,AI608,Thursday,6,2025-06-19
24102,2025-06-20,ITM,ICN,Qantas,11:30,14:30,3.3,163,QA339,Friday,6,2025-06-20
24594,2025-06-21,ITM,ICN,LATAM,20:30,22:30,2.9,157,LA151,Saturday,6,2025-06-21
25084,2025-06-22,ITM,ICN,Japan Airlines,10:45,12:45,2.9,158,JA808,Sunday,6,2025-06-22
25542,2025-06-23,ITM,ICN,Japan Airlines,11:30,14:30,3.1,167,JA306,Monday,6,2025-06-23
26013,2025-06-24,ITM,ICN,ANA,14:15,16:15,2.5,154,AN714,Tuesday,6,2025-06-24
26492,2025-06-25,ITM,ICN,Delta,16:30,19:30,3.1,128,DE986,Wednesday,6,2025-06-25
26957,2025-06-26,ITM,ICN,Delta,21:30,22:30,1.3,123,DE430,Thursday,6,2025-06-26
27428,2025-06-27,ITM,ICN,United,20:00,22:00,2.9,144,UN961,Friday,6,2025-06-27
27889,2025-06-28,ITM,ICN,Japan Airlines,11:30,12:30,1.0,176,JA428,Saturday,6,2025-06-28
28359,2025-06-29,ITM,ICN,ANA,12:00,14:00,2.2,156,AN119,Sunday,6,2025-06-29
28831,2025-06-30,ITM,ICN,Japan Airlines,11:15,12:15,1.1,160,JA429,Monday,6,2025-06-30
29310,2025-07-01,ITM,ICN,Korean Air,13:30,14:30,1.0,185,KO254,Tuesday,7,2025-07-01
326,2025-05-01,ITM,SYD,KLM,19:15,09:15,14.1,979,KL481,Thursday,5,2025-05-01
793,2025-05-02,ITM,SYD,Air Canada,13:30,02:30,13.8,937,AI926,Friday,5,2025-05-02
1268,2025-05-03,ITM,SYD,Lufthansa,07:00,21:00,14.9,923,LU660,Saturday,5,2025-05-03
1739,2025-05-04,ITM,SYD,Japan Airlines,08:45,20:45,12.1,1080,JA968,Sunday,5,2025-05-04
2211,2025-05-05,ITM,SYD,Qantas,08:00,22:00,14.9,965,QA665,Monday,5,2025-05-05
2689,2025-05-06,ITM,SYD,Korean Air,07:45,19:45,12.8,1037,KO725,Tuesday,5,2025-05-06
3160,2025-05-07,ITM,SYD,Korean Air,20:15,09:15,13.0,970,KO323,Wednesday,5,2025-05-07
3638,2025-05-08,ITM,SYD,United,22:45,13:45,15.0,1007,UN613,Thursday,5,2025-05-08
4120,2025-05-09,ITM,SYD,Air Canada,08:30,20:30,12.8,878,AI162,Friday,5,2025-05-09
4598,2025-05-10,ITM,SYD,Qantas,21:45,11:45,14.7,1167,QA657,Saturday,5,2025-05-10
5072,2025-05-11,ITM,SYD,Air France,13:15,03:15,14.8,1020,AI154,Sunday,5,2025-05-11
5546,2025-05-12,ITM,SYD,Singapore Airlines,10:00,22:00,12.9,1011,SI468,Monday,5,2025-05-12
6024,2025-05-13,ITM,SYD,Air France,09:15,21:15,12.8,932,AI605,Tuesday,5,2025-05-13
6479,2025-05-14,ITM,SYD,KLM,15:45,05:45,14.7,921,KL351,Wednesday,5,2025-05-14
6965,2025-05-15,ITM,SYD,Qantas,12:00,03:00,15.7,1043,QA304,Thursday,5,2025-05-15
7433,2025-05-16,ITM,SYD,Korean Air,20:15,10:15,14.6,904,KO885,Friday,5,2025-05-16
7908,2025-05-17,ITM,SYD,KLM,19:30,11:30,16.0,936,KL763,Saturday,5,2025-05-17
8390,2025-05-18,ITM,SYD,Singapore Airlines,20:30,09:30,13.1,950,SI930,Sunday,5,2025-05-18
8862,2025-05-19,ITM,SYD,Singapore Airlines,21:15,11:15,14.7,1021,SI335,Monday,5,2025-05-19
9335,2025-05-20,ITM,SYD,Air Canada,15:15,05:15,14.5,1010,AI923,Tuesday,5,2025-05-20
9810,2025-05-21,ITM,SYD,KLM,16:15,07:15,15.6,878,KL956,Wednesday,5,2025-05-21
10277,2025-05-22,ITM,SYD,Air France,06:15,18:15,12.6,895,AI628,Thursday,5,2025-05-22
10750,2025-05-23,ITM,SYD,Singapore Airlines,07:15,19:15,12.9,977,SI226,Friday,5,2025-05-23
11228,2025-05-24,ITM,SYD,KLM,20:15,10:15,14.3,1100,KL456,Saturday,5,2025-05-24
11711,2025-05-25,ITM,SYD,Singapore Airlines,11:00,00:00,13.4,1090,SI826,Sunday,5,2025-05-25
12192,2025-05-26,ITM,SYD,Qantas,22:00,12:00,14.8,893,QA638,Monday,5,2025-05-26
12679,2025-05-27,ITM,SYD,Qantas,20:00,09:00,13.2,996,QA146,Tuesday,5,2025-05-27
13155,2025-05-28,ITM,SYD,United,21:00,10:00,13.9,842,UN573,Wednesday,5,2025-05-28
13638,2025-05-29,ITM,SYD,American,06:45,18:45,12.2,893,AM131,Thursday,5,2025-05-29
14114,2025-05-30,ITM,SYD,American,21:15,11:15,14.5,849,AM619,Friday,5,2025-05-30
14587,2025-05-31,ITM,SYD,KLM,10:45,23:45,13.1,1009,KL845,Saturday,5,2025-05-31
15069,2025-06-01,ITM,SYD,Air Canada,14:45,05:45,15.3,1261,AI862,Sunday,6,2025-06-01
15541,2025-06-02,ITM,SYD,American,17:15,05:15,12.5,1023,AM611,Monday,6,2025-06-02
16015,2025-06-03,ITM,SYD,ANA,13:00,03:00,14.0,1160,AN324,Tuesday,6,2025-06-03
16489,2025-06-04,ITM,SYD,Qantas,22:15,12:15,14.7,1011,QA324,Wednesday,6,2025-06-04
16964,2025-06-05,ITM,SYD,Air Canada,20:45,08:45,12.1,1005,AI522,Thursday,6,2025-06-05
17442,2025-06-06,ITM,SYD,Singapore Airlines,10:15,01:15,15.8,1207,SI521,Friday,6,2025-06-06
17918,2025-06-07,ITM,SYD,ANA,05:30,18:30,13.3,1238,AN859,Saturday,6,2025-06-07
18399,2025-06-08,ITM,SYD,Singapore Airlines,15:45,05:45,14.0,1252,SI930,Sunday,6,2025-06-08
18874,2025-06-09,ITM,SYD,LATAM,21:00,11:00,14.7,945,LA169,Monday,6,2025-06-09
19342,2025-06-10,ITM,SYD,Qantas,17:45,05:45,12.1,1281,QA742,Tuesday,6,2025-06-10
19832,2025-06-11,ITM,SYD,Korean Air,13:00,02:00,13.8,1224,KO211,Wednesday,6,2025-06-11
20302,2025-06-12,ITM,SYD,American,08:30,23:30,15.5,1024,AM558,Thursday,6,2025-06-12
20776,2025-06-13,ITM,SYD,KLM,18:15,08:15,14.0,985,KL972,Friday,6,2025-06-13
21250,2025-06-14,ITM,SYD,Air France,09:45,22:45,13.1,1148,AI888,Saturday,6,2025-06-14
21715,2025-06-15,ITM,SYD,United,16:15,04:15,12.2,1303,UN172,Sunday,6,2025-06-15
22170,2025-06-16,ITM,SYD,United,09:00,00:00,15.5,1194,UN230,Monday,6,2025-06-16
22664,2025-06-17,ITM,SYD,Air Canada,05:45,20:45,15.8,1028,AI162,Tuesday,6,2025-06-17
23142,2025-06-18,ITM,SYD,American,11:45,00:45,13.5,940,AM566,Wednesday,6,2025-06-18
23617,2025-06-19,ITM,SYD,ANA,15:15,06:15,15.3,1307,AN504,Thursday,6,2025-06-19
24104,2025-06-20,ITM,SYD,Korean Air,12:15,02:15,14.5,1160,KO788,Friday,6,2025-06-20
24597,2025-06-21,ITM,SYD,Japan Airlines,12:45,02:45,14.9,1242,JA264,Saturday,6,2025-06-21
25086,2025-06-22,ITM,SYD,Qantas,21:15,10:15,13.1,1383,QA395,Sunday,6,2025-06-22
25544,2025-06-23,ITM,SYD,Lufthansa,16:15,07:15,15.5,939,LU297,Monday,6,2025-06-23
26015,2025-06-24,ITM,SYD,Japan Airlines,13:15,03:15,14.7,1198,JA712,Tuesday,6,2025-06-24
26495,2025-06-25,ITM,SYD,Lufthansa,14:00,03:00,13.0,1049,LU765,Wednesday,6,2025-06-25
26960,2025-06-26,ITM,SYD,Delta,09:00,21:00,12.9,1012,DE547,Thursday,6,2025-06-26
27430,2025-06-27,ITM,SYD,American,20:00,11:00,15.9,1091,AM462,Friday,6,2025-06-27
27891,2025-06-28,ITM,SYD,Singapore Airlines,10:00,22:00,12.5,1269,SI833,Saturday,6,2025-06-28
28361,2025-06-29,ITM,SYD,Delta,10:30,00:30,14.7,1145,DE258,Sunday,6,2025-06-29
28833,2025-06-30,ITM,SYD,Lufthansa,05:00,19:00,14.3,998,LU381,Monday,6,2025-06-30
29313,2025-07-01,ITM,SYD,Air Canada,06:00,21:00,15.6,989,AI105,Tuesday,7,2025-07-01
332,2025-05-01,ICN,JFK,Air France,09:00,21:00,12.6,785,AI672,Thursday,5,2025-05-01
800,2025-05-02,ICN,JFK,American,20:00,09:00,13.8,764,AM382,Friday,5,2025-05-02
